id,id_conversacion,creado_en,fecha,hora,huso_horario,id_usuario,nombre_usuario,nombre,lugar,tweet,etiquetas,respuestas,menciones,urls,fotos,cantidad_respuestas,cantidad_retweets,cantidad_likes,ubucacion,hashtags,enlaces,retweet,url_gif,muestra_gif,url_video,muestra_video,estado_es_cita,id_cita,url_cita,es_respuesta_a,tiene_tweet_padre
1177584006919e6,1177584006919e6,1569592880000,2019-09-27,11:01:20,Argentina Standard Time,250129147,saryace,Sara Acevedo,NA,Comenzando en #LatinR2019. Representando el trabajo de @soilbiophysics1 @cavilag @criistii0 #Rladies #soilphysics,[],"[{'id': 250129147, 'id_str': '250129147', 'screen_name': 'saryace'}, {'id': 1177241767000846336, 'id_str': '1177241767000846336', 'screen_name': 'soilbiophysics1'}, {'id': 105826029, 'id_str': '105826029', 'screen_name': 'cavilag'}, {'id': 906561164, 'id_str': '906561164', 'screen_name': 'criistii0'}]","['soilbiophysics1', 'cavilag', 'criistii0']",[],[],0,1,3,NA,"['#latinr2019', '#rladies', '#soilphysics']",https://twitter.com/saryace/status/1177584006919000064,NA,NA,NA,NA,NA,0,0,NA,0,0
1177580745256255500,1177271896217477e3,1569592102000,2019-09-27,10:48:22,Argentina Standard Time,1083160996745760800,iagloni,Ignacio Agloni,NA,"Hola, Felipe! La presentación quedará disponible en el repo del #LatinR2019. Estamos en contacto!",[],"[{'id': 1083160996745760768, 'id_str': '1083160996745760768', 'screen_name': 'IAgloni'}, {'id': 365109530, 'id_str': '365109530', 'screen_name': 'frojas_cl'}, {'id': 943420740891791362, 'id_str': '943420740891791362', 'screen_name': 'LatinR_Conf'}, {'id': 2600828990, 'id_str': '2600828990', 'screen_name': 'veritoctoc'}]",[],[],[],1,0,1,NA,['#latinr2019'],https://twitter.com/IAgloni/status/1177580745256255488,NA,NA,NA,NA,NA,0,0,NA,1,1
1177576989793902600,1177576989793902600,1569591207000,2019-09-27,10:33:27,Argentina Standard Time,943420740891791400,latinr_conf,LatinR,NA,A palestra plenária da @ledell foi sobre Aprendizagem de Máquina Automático e Escalável com @h2oai / Slides disponíveis em:  https://github.com/h2oai/h2o-meetups/blob/master/2019_09_27_LatinR_H2OAutoML/h2o_automl_latinr_sept2019.pdf … #LatinR2019  pic.twitter.com/tiC9n32jgT,[],"[{'id': 943420740891791362, 'id_str': '943420740891791362', 'screen_name': 'LatinR_Conf'}, {'id': 21828411, 'id_str': '21828411', 'screen_name': 'ledell'}, {'id': 481867656, 'id_str': '481867656', 'screen_name': 'h2oai'}]","['ledell', 'h2oai']",['https://github.com/h2oai/h2o-meetups/blob/master/2019_09_27_LatinR_H2OAutoML/h2o_automl_latinr_sept2019.pdf'],['https://pbs.twimg.com/media/EFeX8BHXoAM222K.jpg'],0,2,6,NA,['#latinr2019'],https://twitter.com/LatinR_Conf/status/1177576989793902592,NA,NA,NA,NA,NA,0,0,NA,0,0
1177576901466087400,1177576901466087400,1569591186000,2019-09-27,10:33:06,Argentina Standard Time,2486758310,triste_alegria,Mona Lisa,NA,"Series de tiempo en H2o, piensan en todo 🥰🥰🥰 #LatinR2019  pic.twitter.com/Luv5FVXVMT",[],"[{'id': 2486758310, 'id_str': '2486758310', 'screen_name': 'triste_alegria'}]",[],[],['https://pbs.twimg.com/media/EFeX8EqWsAYU9-y.jpg'],0,0,1,NA,['#latinr2019'],https://twitter.com/triste_alegria/status/1177576901466087424,NA,NA,NA,NA,NA,0,0,NA,0,0
1177573246969012200,1177573246969012200,1569590314000,2019-09-27,10:18:34,Argentina Standard Time,400694446,yabellini,Yanina Bellini Saibene,NA,Si con todo esto querés aprender mas sobre AutoML @ledell nos muestra recursos libres e interesantes @h2oai #LatinR2019 #rstats #rstatsES pic.twitter.com/Et90iRexa1,[],"[{'id': 400694446, 'id_str': '400694446', 'screen_name': 'yabellini'}, {'id': 21828411, 'id_str': '21828411', 'screen_name': 'ledell'}, {'id': 481867656, 'id_str': '481867656', 'screen_name': 'h2oai'}]","['ledell', 'h2oai']",[],['https://pbs.twimg.com/media/EFeUn2nX4AAJwrn.jpg'],1,2,1,NA,"['#latinr2019', '#rstats', '#rstatses']",https://twitter.com/yabellini/status/1177573246969012224,NA,NA,NA,NA,NA,0,0,NA,0,0
1177572850934407200,1177572850934407200,1569590220000,2019-09-27,10:17:00,Argentina Standard Time,943420740891791400,latinr_conf,LatinR,NA,"La hoy de ruta de @h2oai!  📣 Si no tiene buena performance tu modelo en la plataforma, hacelo saber! que siempre están en la búsqueda de sets de datos que “rompan” los modelos para mejorar la plataforma!   @ledell en #LatinR2019  pic.twitter.com/FD2JRTx8EJ",[],"[{'id': 943420740891791362, 'id_str': '943420740891791362', 'screen_name': 'LatinR_Conf'}, {'id': 481867656, 'id_str': '481867656', 'screen_name': 'h2oai'}, {'id': 21828411, 'id_str': '21828411', 'screen_name': 'ledell'}]","['h2oai', 'ledell']",[],['https://pbs.twimg.com/media/EFeUQ2VWwAMmR8r.jpg'],0,0,1,NA,['#latinr2019'],https://twitter.com/LatinR_Conf/status/1177572850934407168,NA,NA,NA,NA,NA,0,0,NA,0,0
1177571960064282600,1177571960064282600,1569590008000,2019-09-27,10:13:28,Argentina Standard Time,943420740891791400,latinr_conf,LatinR,NA,Asi se ve la interfaz de usuario de @h2oai. @ledell en #LatinR2019  pic.twitter.com/oXHhIjnuMt,[],"[{'id': 943420740891791362, 'id_str': '943420740891791362', 'screen_name': 'LatinR_Conf'}, {'id': 481867656, 'id_str': '481867656', 'screen_name': 'h2oai'}, {'id': 21828411, 'id_str': '21828411', 'screen_name': 'ledell'}]","['h2oai', 'ledell']",[],['https://pbs.twimg.com/media/EFeTYu8WwAEyMbA.jpg'],0,0,3,NA,['#latinr2019'],https://twitter.com/LatinR_Conf/status/1177571960064282625,NA,NA,NA,NA,NA,0,0,NA,0,0
1177571694367649800,1177571694367649800,1569589944000,2019-09-27,10:12:24,Argentina Standard Time,912821589917519900,july_benitezs,Juliana Benitez,NA,Taller de Hadley Wickham sobre desarrollo de paquetes  #LatinR2019 #rstats #rstatsES https://twitter.com/LatinR_Conf/status/1176924500946051072 …,[],"[{'id': 912821589917519872, 'id_str': '912821589917519872', 'screen_name': 'July_Benitezs'}]",[],['https://twitter.com/LatinR_Conf/status/1176924500946051072'],[],0,2,0,NA,"['#latinr2019', '#rstats', '#rstatses']",https://twitter.com/July_Benitezs/status/1177571694367649792,NA,NA,NA,NA,NA,1,1176924500946051e3,https://twitter.com/LatinR_Conf/status/1176924500946051072,0,0
1177571454071779300,1177571454071779300,1569589887000,2019-09-27,10:11:27,Argentina Standard Time,400694446,yabellini,Yanina Bellini Saibene,NA,Y acá el código para aplicar AutoML con #rstats 😀😎💻 #LatinR2019 @ledell @h2oai pic.twitter.com/xKUizi6nTx,[],"[{'id': 400694446, 'id_str': '400694446', 'screen_name': 'yabellini'}, {'id': 21828411, 'id_str': '21828411', 'screen_name': 'ledell'}, {'id': 481867656, 'id_str': '481867656', 'screen_name': 'h2oai'}]","['ledell', 'h2oai']",[],['https://pbs.twimg.com/media/EFeS_e9WkAIQaLt.jpg'],2,3,5,NA,"['#rstats', '#latinr2019']",https://twitter.com/yabellini/status/1177571454071779330,NA,NA,NA,NA,NA,0,0,NA,0,0
1177571310953611300,1177571310953611300,1569589853000,2019-09-27,10:10:53,Argentina Standard Time,943420740891791400,latinr_conf,LatinR,NA,Así es como se puede usar @h2oai desde #rstats 🤩 @ledell en #LatinR2019  pic.twitter.com/pjGMMkXy8Q,[],"[{'id': 943420740891791362, 'id_str': '943420740891791362', 'screen_name': 'LatinR_Conf'}, {'id': 481867656, 'id_str': '481867656', 'screen_name': 'h2oai'}, {'id': 21828411, 'id_str': '21828411', 'screen_name': 'ledell'}]","['h2oai', 'ledell']",[],['https://pbs.twimg.com/media/EFeS3G1XkAEv3P6.jpg'],0,1,3,NA,"['#rstats', '#latinr2019']",https://twitter.com/LatinR_Conf/status/1177571310953611264,NA,NA,NA,NA,NA,0,0,NA,0,0
1177571165109461e3,1177571165109461e3,1569589818000,2019-09-27,10:10:18,Argentina Standard Time,943420740891791400,latinr_conf,LatinR,NA,.@ledell hablando sobre #H2O #AutoML en #LatinR2019  pic.twitter.com/5p7TShwKGe,[],"[{'id': 943420740891791362, 'id_str': '943420740891791362', 'screen_name': 'LatinR_Conf'}, {'id': 21828411, 'id_str': '21828411', 'screen_name': 'ledell'}]",['ledell'],[],['https://pbs.twimg.com/media/EFeSt3qWkAAsz1S.jpg'],0,3,4,NA,"['#h2o', '#automl', '#latinr2019']",https://twitter.com/LatinR_Conf/status/1177571165109460992,NA,NA,NA,NA,NA,0,0,NA,0,0
1177570854789668900,1177570854789668900,1569589744000,2019-09-27,10:09:04,Argentina Standard Time,943420740891791400,latinr_conf,LatinR,NA,Por qué @h2oai usa random grid search combinado con ensambles de modelos 🙌🏽 @ledell en #LatinR2019  pic.twitter.com/afO95JUfV2,[],"[{'id': 943420740891791362, 'id_str': '943420740891791362', 'screen_name': 'LatinR_Conf'}, {'id': 481867656, 'id_str': '481867656', 'screen_name': 'h2oai'}, {'id': 21828411, 'id_str': '21828411', 'screen_name': 'ledell'}]","['h2oai', 'ledell']",[],['https://pbs.twimg.com/media/EFeScRLWwAEpuu4.jpg'],0,0,1,NA,['#latinr2019'],https://twitter.com/LatinR_Conf/status/1177570854789668865,NA,NA,NA,NA,NA,0,0,NA,0,0
1177570842336792600,1177570842336792600,1569589741000,2019-09-27,10:09:01,Argentina Standard Time,912821589917519900,july_benitezs,Juliana Benitez,NA,excelente plenaria de de @minebocek en #LatinR2019  https://twitter.com/LatinR_Conf/status/1177201743798648832 …,[],"[{'id': 912821589917519872, 'id_str': '912821589917519872', 'screen_name': 'July_Benitezs'}, {'id': 229564414, 'id_str': '229564414', 'screen_name': 'minebocek'}]",['minebocek'],['https://twitter.com/LatinR_Conf/status/1177201743798648832'],[],0,0,0,NA,['#latinr2019'],https://twitter.com/July_Benitezs/status/1177570842336792576,NA,NA,NA,NA,NA,1,1177201743798648800,https://twitter.com/LatinR_Conf/status/1177201743798648832,0,0
1177569001406439400,1177569001406439400,1569589302000,2019-09-27,10:01:42,Argentina Standard Time,400694446,yabellini,Yanina Bellini Saibene,NA,"Si querés leer sobre AutoML y entender las diferencias entre productos, @ledell aconseja leer este post de @h2oai sobre el tema   https://www.h2o.ai/blog/the-different-flavors-of-automl/ … #LatinR2019",[],"[{'id': 400694446, 'id_str': '400694446', 'screen_name': 'yabellini'}, {'id': 21828411, 'id_str': '21828411', 'screen_name': 'ledell'}, {'id': 481867656, 'id_str': '481867656', 'screen_name': 'h2oai'}]","['ledell', 'h2oai']",['https://www.h2o.ai/blog/the-different-flavors-of-automl/'],[],1,11,18,NA,['#latinr2019'],https://twitter.com/yabellini/status/1177569001406439425,NA,NA,NA,NA,NA,0,0,NA,0,0
1177568494046593e3,1177568494046593e3,1569589181000,2019-09-27,09:59:41,Argentina Standard Time,943420740891791400,latinr_conf,LatinR,NA,".@ledell hablando los muchos aspectos de preprocesamiento, generación de modelos, optimización de hiperparametros en  #LatinR2019  pic.twitter.com/eVLeWWJfIg",[],"[{'id': 943420740891791362, 'id_str': '943420740891791362', 'screen_name': 'LatinR_Conf'}, {'id': 21828411, 'id_str': '21828411', 'screen_name': 'ledell'}]",['ledell'],[],['https://pbs.twimg.com/media/EFeQS5tX4AAZ0oA.jpg'],0,1,1,NA,['#latinr2019'],https://twitter.com/LatinR_Conf/status/1177568494046593026,NA,NA,NA,NA,NA,0,0,NA,0,0
1177567865316282400,1177567865316282400,1569589031000,2019-09-27,09:57:11,Argentina Standard Time,2726856502,cantoflor_87,Florencia,NA,@_lacion_ introducing @ledell 👏🏼👏🏼👏🏼 @LatinR_Conf #LatinR2019 @h2oai pic.twitter.com/I18eYipwCz,[],"[{'id': 2726856502, 'id_str': '2726856502', 'screen_name': 'cantoflor_87'}, {'id': 633700365, 'id_str': '633700365', 'screen_name': '_lacion_'}, {'id': 21828411, 'id_str': '21828411', 'screen_name': 'ledell'}, {'id': 943420740891791362, 'id_str': '943420740891791362', 'screen_name': 'LatinR_Conf'}, {'id': 481867656, 'id_str': '481867656', 'screen_name': 'h2oai'}]","['_lacion_', 'ledell', 'latinr_conf', 'h2oai']",[],"['https://pbs.twimg.com/media/EFePsIvXkAAN2bh.jpg', 'https://pbs.twimg.com/media/EFePthOXoAAeLHd.jpg']",0,1,7,NA,['#latinr2019'],https://twitter.com/cantoflor_87/status/1177567865316282368,NA,NA,NA,NA,NA,0,0,NA,0,0
1177565934480961500,1177565934480961500,1569588571000,2019-09-27,09:49:31,Argentina Standard Time,400694446,yabellini,Yanina Bellini Saibene,NA,Objetivos y caracteristicas de AutoML #LatinR2019 @h2oai #rstats #rstatsES pic.twitter.com/LlvZSsYZwv,[],"[{'id': 400694446, 'id_str': '400694446', 'screen_name': 'yabellini'}, {'id': 481867656, 'id_str': '481867656', 'screen_name': 'h2oai'}]",['h2oai'],[],['https://pbs.twimg.com/media/EFeN-B8XYAA4od1.jpg'],0,2,2,NA,"['#latinr2019', '#rstats', '#rstatses']",https://twitter.com/yabellini/status/1177565934480961537,NA,NA,NA,NA,NA,0,0,NA,0,0
1177565218114855e3,1177565218114855e3,1569588400000,2019-09-27,09:46:40,Argentina Standard Time,943420740891791400,latinr_conf,LatinR,NA,"Uno de los objetivos de la herramienta @h2oai es que se pueda entrenar el mejor modelo, rápidamente 🤖 @ledell en #LatinR2019  pic.twitter.com/8X8SfPOP6a",[],"[{'id': 943420740891791362, 'id_str': '943420740891791362', 'screen_name': 'LatinR_Conf'}, {'id': 481867656, 'id_str': '481867656', 'screen_name': 'h2oai'}, {'id': 21828411, 'id_str': '21828411', 'screen_name': 'ledell'}]","['h2oai', 'ledell']",[],['https://pbs.twimg.com/media/EFeNTpnXYAIzfm2.jpg'],0,1,1,NA,['#latinr2019'],https://twitter.com/LatinR_Conf/status/1177565218114854912,NA,NA,NA,NA,NA,0,0,NA,0,0
1177565131724730400,1177565131724730400,1569588380000,2019-09-27,09:46:20,Argentina Standard Time,280207000,javierecon,Javier Adanaqué,NA,@ledell keynote: Auto-ML with H2O #LatinR2019 #rstats pic.twitter.com/p4UA5p9yvF,[],"[{'id': 280207000, 'id_str': '280207000', 'screen_name': 'javierecon'}, {'id': 21828411, 'id_str': '21828411', 'screen_name': 'ledell'}]",['ledell'],[],['https://pbs.twimg.com/media/EFeNPUzX4AAmQGs.jpg'],1,1,2,NA,"['#latinr2019', '#rstats']",https://twitter.com/javierecon/status/1177565131724730370,NA,NA,NA,NA,NA,0,0,NA,0,0
117756458279945e4,117756458279945e4,1569588249000,2019-09-27,09:44:09,Argentina Standard Time,54482107,s_bravo,Sebastián Bravo N.,NA,Espero que twitten harto desde el #LatinR2019. Asi siento que no me pierdo tanto durante la mañana :P,[],"[{'id': 54482107, 'id_str': '54482107', 'screen_name': 'S_bravo'}]",[],[],[],0,0,1,NA,['#latinr2019'],https://twitter.com/S_bravo/status/1177564582799450112,NA,NA,NA,NA,NA,0,0,NA,0,0
1177564477560184800,1177564477560184800,1569588224000,2019-09-27,09:43:44,Argentina Standard Time,943420740891791400,latinr_conf,LatinR,NA,.@ledell hablando de @h2oai #LatinR2019 💯👌  pic.twitter.com/8Pr9cIcm2o,[],"[{'id': 943420740891791362, 'id_str': '943420740891791362', 'screen_name': 'LatinR_Conf'}, {'id': 21828411, 'id_str': '21828411', 'screen_name': 'ledell'}, {'id': 481867656, 'id_str': '481867656', 'screen_name': 'h2oai'}]","['ledell', 'h2oai']",[],['https://pbs.twimg.com/media/EFeMpLyWsAM6zRW.jpg'],0,0,1,NA,['#latinr2019'],https://twitter.com/LatinR_Conf/status/1177564477560184833,NA,NA,NA,NA,NA,0,0,NA,0,0
1177564387974045700,1177564387974045700,1569588202000,2019-09-27,09:43:22,Argentina Standard Time,994292356382953500,rladiescba,R-Ladies Córdoba,NA,@ledell presentando la plataforma #H2O de #MachineLearning en #LatinR2019  https://twitter.com/LatinR_Conf/status/1177562696255967232 …,[],"[{'id': 994292356382953472, 'id_str': '994292356382953472', 'screen_name': 'RLadiesCba'}, {'id': 21828411, 'id_str': '21828411', 'screen_name': 'ledell'}]",['ledell'],['https://twitter.com/LatinR_Conf/status/1177562696255967232'],[],0,0,0,NA,"['#h2o', '#machinelearning', '#latinr2019']",https://twitter.com/RLadiesCba/status/1177564387974045696,NA,NA,NA,NA,NA,1,1177562696255967200,https://twitter.com/LatinR_Conf/status/1177562696255967232,0,0
1177564178967666700,1177564178967666700,1569588153000,2019-09-27,09:42:33,Argentina Standard Time,10381842,bastimapache,Basti,NA,Automated Machine Learning con H2O en R @ledell #LatinR2019  pic.twitter.com/haGxKGWW8o,[],"[{'id': 10381842, 'id_str': '10381842', 'screen_name': 'bastimapache'}, {'id': 21828411, 'id_str': '21828411', 'screen_name': 'ledell'}]",['ledell'],[],['https://pbs.twimg.com/media/EFeMVFkWsAAzkac.jpg'],0,1,3,NA,['#latinr2019'],https://twitter.com/bastimapache/status/1177564178967666688,NA,NA,NA,NA,NA,0,0,NA,0,0
117756412073395e4,117756412073395e4,1569588139000,2019-09-27,09:42:19,Argentina Standard Time,943420740891791400,latinr_conf,LatinR,NA,"No se trata de una librería, @h2oai brinda una plataforma para trabajar con datos a gran escala. Se puede hacer #BigData sin que sea tan caro.  @ledell en #LatinR2019  pic.twitter.com/pULHmvRN7H",[],"[{'id': 943420740891791362, 'id_str': '943420740891791362', 'screen_name': 'LatinR_Conf'}, {'id': 481867656, 'id_str': '481867656', 'screen_name': 'h2oai'}, {'id': 21828411, 'id_str': '21828411', 'screen_name': 'ledell'}]","['h2oai', 'ledell']",[],['https://pbs.twimg.com/media/EFeMT1oWkAAFNym.jpg'],0,1,4,NA,"['#bigdata', '#latinr2019']",https://twitter.com/LatinR_Conf/status/1177564120733949952,NA,NA,NA,NA,NA,0,0,NA,0,0
1177563756521578500,1177563756521578500,1569588052000,2019-09-27,09:40:52,Argentina Standard Time,400694446,yabellini,Yanina Bellini Saibene,NA,Las slides de @ledell sobre AutoML con @h2oai en #LatinR2019 👇  https://github.com/h2oai/h2o-meetups/tree/master/2019_09_27_LatinR_H2OAutoML …,[],"[{'id': 400694446, 'id_str': '400694446', 'screen_name': 'yabellini'}, {'id': 21828411, 'id_str': '21828411', 'screen_name': 'ledell'}, {'id': 481867656, 'id_str': '481867656', 'screen_name': 'h2oai'}]","['ledell', 'h2oai']",['https://github.com/h2oai/h2o-meetups/tree/master/2019_09_27_LatinR_H2OAutoML'],[],0,0,1,NA,['#latinr2019'],https://twitter.com/yabellini/status/1177563756521578497,NA,NA,NA,NA,NA,0,0,NA,0,0
1177563167490289700,1177563167490289700,1569587911000,2019-09-27,09:38:31,Argentina Standard Time,817133222484176900,rladiesba,R-Ladies BuenosAires,NA,"@_lacion_ presentando a @ledell, keynote speaker de @LatinR_Conf #LatinR2019 #rladies pic.twitter.com/fTSYKtBBcL",[],"[{'id': 817133222484176896, 'id_str': '817133222484176896', 'screen_name': 'RLadiesBA'}, {'id': 633700365, 'id_str': '633700365', 'screen_name': '_lacion_'}, {'id': 21828411, 'id_str': '21828411', 'screen_name': 'ledell'}, {'id': 943420740891791362, 'id_str': '943420740891791362', 'screen_name': 'LatinR_Conf'}]","['_lacion_', 'ledell', 'latinr_conf']",[],['https://pbs.twimg.com/media/EFeLcgEX4AAEodW.jpg'],0,0,4,NA,"['#latinr2019', '#rladies']",https://twitter.com/RLadiesBA/status/1177563167490289666,NA,NA,NA,NA,NA,0,0,NA,0,0
1177562696255967200,1177562696255967200,1569587799000,2019-09-27,09:36:39,Argentina Standard Time,943420740891791400,latinr_conf,LatinR,NA,.@ledell presentando #H2O #MachineLearning platform en #LatinR2019  pic.twitter.com/sSEifBW1u6,[],"[{'id': 943420740891791362, 'id_str': '943420740891791362', 'screen_name': 'LatinR_Conf'}, {'id': 21828411, 'id_str': '21828411', 'screen_name': 'ledell'}]",['ledell'],[],['https://pbs.twimg.com/media/EFeLBf3XoAYn3hO.jpg'],0,0,4,NA,"['#h2o', '#machinelearning', '#latinr2019']",https://twitter.com/LatinR_Conf/status/1177562696255967232,NA,NA,NA,NA,NA,0,0,NA,0,0
1177562651792216e3,1177562651792216e3,1569587788000,2019-09-27,09:36:28,Argentina Standard Time,400694446,yabellini,Yanina Bellini Saibene,NA,Ahora @ledell nos cuenta sobre @h2oai en #LatinR2019  pic.twitter.com/ufobjQV8Zw,[],"[{'id': 400694446, 'id_str': '400694446', 'screen_name': 'yabellini'}, {'id': 21828411, 'id_str': '21828411', 'screen_name': 'ledell'}, {'id': 481867656, 'id_str': '481867656', 'screen_name': 'h2oai'}]","['ledell', 'h2oai']",[],"['https://pbs.twimg.com/media/EFeK-WAX4AEIZWZ.jpg', 'https://pbs.twimg.com/media/EFeK_DvWkAAL82R.jpg']",0,1,6,NA,['#latinr2019'],https://twitter.com/yabellini/status/1177562651792216068,NA,NA,NA,NA,NA,0,0,NA,0,0
1177562536700502e3,1177562536700502e3,1569587761000,2019-09-27,09:36:01,Argentina Standard Time,108979413,patriloto,Patricia Loto,NA,En el Tercer y último día de #LatinR2019 @ledell nos cuenta sobre H2O Machine Learning Platform pic.twitter.com/3P9eyH8Kag,[],"[{'id': 108979413, 'id_str': '108979413', 'screen_name': 'patriloto'}, {'id': 21828411, 'id_str': '21828411', 'screen_name': 'ledell'}]",['ledell'],[],['https://pbs.twimg.com/media/EFeK36KW4AU10mT.jpg'],0,0,3,NA,['#latinr2019'],https://twitter.com/patriloto/status/1177562536700502016,NA,NA,NA,NA,NA,0,0,NA,0,0
1177562349319966700,1177562349319966700,1569587716000,2019-09-27,09:35:16,Argentina Standard Time,186595496,calmolinafe,Camila Molina Fernández,NA,Machine Learning @LatinR_Conf @ledell @RLadiesConce #LatinR2019  pic.twitter.com/uGKlxEJ01F,[],"[{'id': 186595496, 'id_str': '186595496', 'screen_name': 'calmolinafe'}, {'id': 943420740891791362, 'id_str': '943420740891791362', 'screen_name': 'LatinR_Conf'}, {'id': 21828411, 'id_str': '21828411', 'screen_name': 'ledell'}, {'id': 1122716099815137280, 'id_str': '1122716099815137280', 'screen_name': 'RLadiesConce'}]","['latinr_conf', 'ledell', 'rladiesconce']",[],['https://pbs.twimg.com/media/EFeKteUXYAED-UA.jpg'],0,0,4,NA,['#latinr2019'],https://twitter.com/calmolinafe/status/1177562349319966720,NA,NA,NA,NA,NA,0,0,NA,0,0
